NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MIR449C_5P	MIR449C_5P		129	-0.27154723	-1.1807798	0.27235773	0.5713125	1.0	8251	tags=36%, list=29%, signal=51%	
MIR767_5P	MIR767_5P		186	-0.23666668	-1.1807543	0.1983471	0.5700107	1.0	5295	tags=24%, list=19%, signal=29%	
MIR208A_3P	MIR208A_3P		43	-0.3404487	-1.1801978	0.28915662	0.5701117	1.0	8637	tags=37%, list=30%, signal=53%	
MIR6076	MIR6076		49	-0.3038353	-1.1797535	0.24590164	0.57011175	1.0	9647	tags=43%, list=34%, signal=65%	
MIR4653_3P	MIR4653_3P		51	-0.28614986	-1.179255	0.24248926	0.5701584	1.0	5376	tags=27%, list=19%, signal=34%	
MIR3074_5P	MIR3074_5P		142	-0.23784192	-1.1792066	0.22736418	0.56886107	1.0	3019	tags=16%, list=11%, signal=18%	
MIR4677_5P	MIR4677_5P		237	-0.2473154	-1.1789697	0.22745901	0.56816417	1.0	5268	tags=27%, list=19%, signal=33%	
MIR643	MIR643		63	-0.28876513	-1.178855	0.23790322	0.56711304	1.0	7264	tags=35%, list=26%, signal=47%	
MIR4691_5P	MIR4691_5P		124	-0.2313368	-1.178629	0.1694215	0.5663515	1.0	7460	tags=33%, list=26%, signal=45%	
MIR579_3P	MIR579_3P		483	-0.23994337	-1.1780988	0.24395162	0.566468	1.0	5163	tags=23%, list=18%, signal=28%	
MIR371A_5P	MIR371A_5P		169	-0.24294913	-1.1766276	0.22410148	0.56937623	1.0	4322	tags=22%, list=15%, signal=26%	
MIR7154_5P	MIR7154_5P		247	-0.24173205	-1.1763203	0.25760648	0.5689432	1.0	5342	tags=28%, list=19%, signal=34%	
MIR548Q	MIR548Q		46	-0.28262374	-1.175835	0.26857144	0.5690585	1.0	8747	tags=43%, list=31%, signal=63%	
MIR576_5P	MIR576_5P		334	-0.25619927	-1.1757376	0.26008064	0.56797314	1.0	6016	tags=27%, list=21%, signal=34%	
MIR3140_3P	MIR3140_3P		227	-0.25090972	-1.1742676	0.24798387	0.57100374	1.0	8127	tags=37%, list=29%, signal=51%	
MIR8080	MIR8080		131	-0.23874916	-1.1739929	0.2202729	0.57035935	1.0	5348	tags=26%, list=19%, signal=32%	
MIR583	MIR583		165	-0.22541736	-1.1736927	0.21205822	0.56980085	1.0	7277	tags=28%, list=26%, signal=38%	
MIR3129_3P	MIR3129_3P		99	-0.2661928	-1.1722909	0.2579365	0.5724346	1.0	7375	tags=35%, list=26%, signal=48%	
MIR23A_5P	MIR23A_5P		33	-0.28758445	-1.1720402	0.217119	0.571812	1.0	7461	tags=36%, list=26%, signal=49%	
MIR2115_5P	MIR2115_5P		125	-0.24422494	-1.1713136	0.21775898	0.5727639	1.0	6123	tags=29%, list=22%, signal=37%	
MIR3913_3P	MIR3913_3P		72	-0.27467445	-1.1705899	0.23789474	0.5734939	1.0	8171	tags=42%, list=29%, signal=58%	
MIR6793_5P	MIR6793_5P		53	-0.28269577	-1.1699544	0.22360249	0.57400614	1.0	7044	tags=32%, list=25%, signal=43%	
MIR744_3P	MIR744_3P		57	-0.26078808	-1.1696377	0.23044397	0.5736358	1.0	2477	tags=18%, list=9%, signal=19%	
MIR1229_5P	MIR1229_5P		33	-0.30453074	-1.1689209	0.22580644	0.5745211	1.0	5616	tags=33%, list=20%, signal=42%	
MIR6504_3P	MIR6504_3P		359	-0.2615319	-1.1684816	0.2798354	0.5744829	1.0	5539	tags=26%, list=20%, signal=32%	
MIR3922_3P	MIR3922_3P		91	-0.24138546	-1.1683156	0.19878297	0.5736461	1.0	2398	tags=18%, list=8%, signal=19%	
MIR182_3P	MIR182_3P		65	-0.2668517	-1.1680359	0.22403258	0.5731518	1.0	8200	tags=43%, list=29%, signal=60%	
MIR5571_5P	MIR5571_5P		149	-0.2650626	-1.1668688	0.25	0.57517785	1.0	10816	tags=50%, list=38%, signal=80%	
MIR5087	MIR5087		92	-0.29003203	-1.1663617	0.28803244	0.5753176	1.0	5296	tags=26%, list=19%, signal=32%	
MIR6731_3P	MIR6731_3P		67	-0.29189372	-1.166315	0.24096386	0.5741126	1.0	4032	tags=25%, list=14%, signal=30%	
MIR450B_5P	MIR450B_5P		454	-0.24914017	-1.1661667	0.2942346	0.57321066	1.0	5353	tags=23%, list=19%, signal=28%	
MIR4680_5P	MIR4680_5P		69	-0.26245144	-1.1655276	0.26052105	0.57373375	1.0	6701	tags=28%, list=24%, signal=36%	
MIR3945	MIR3945		39	-0.30528587	-1.1648364	0.2397541	0.57442296	1.0	6829	tags=36%, list=24%, signal=47%	
MIR4694_3P	MIR4694_3P		291	-0.24825634	-1.1636748	0.2734694	0.5765309	1.0	7027	tags=30%, list=25%, signal=40%	
MIR1267	MIR1267		66	-0.2661583	-1.1635406	0.2043222	0.5755586	1.0	4250	tags=23%, list=15%, signal=27%	
MIR3137	MIR3137		49	-0.2828847	-1.1633513	0.25646123	0.57485026	1.0	3825	tags=22%, list=13%, signal=26%	
MIR7852_3P	MIR7852_3P		71	-0.2700136	-1.1630421	0.22154471	0.57455844	1.0	4546	tags=25%, list=16%, signal=30%	
MIR6892_5P	MIR6892_5P		85	-0.24708597	-1.1626351	0.24361493	0.57446676	1.0	9045	tags=44%, list=32%, signal=64%	
MIR1279	MIR1279		173	-0.24138819	-1.162164	0.22727273	0.57449734	1.0	6915	tags=30%, list=24%, signal=39%	
MIR4460	MIR4460		80	-0.30248338	-1.1615169	0.304	0.575162	1.0	1877	tags=16%, list=7%, signal=17%	
MIR518A_5P_MIR527	MIR518A_5P_MIR527		246	-0.23711218	-1.1614335	0.2635659	0.5741436	1.0	6015	tags=27%, list=21%, signal=34%	
MIR4272	MIR4272		195	-0.24397223	-1.160658	0.27027026	0.5751618	1.0	7012	tags=35%, list=25%, signal=46%	
MIR224_3P	MIR224_3P		178	-0.24668683	-1.160387	0.2781186	0.5746077	1.0	6318	tags=30%, list=22%, signal=39%	
MIR877_3P	MIR877_3P		186	-0.2271682	-1.1601937	0.21802935	0.5739426	1.0	6604	tags=28%, list=23%, signal=37%	
MIR3160_5P	MIR3160_5P		198	-0.23639807	-1.1584891	0.2545825	0.57757777	1.0	3116	tags=18%, list=11%, signal=20%	
MIR759	MIR759		55	-0.26876768	-1.1583884	0.20689656	0.5765824	1.0	4846	tags=33%, list=17%, signal=39%	
MIR197_3P	MIR197_3P		95	-0.26085514	-1.1575693	0.24395162	0.5777381	1.0	7821	tags=40%, list=28%, signal=55%	
MIR653_3P	MIR653_3P		135	-0.23191085	-1.1574533	0.23076923	0.5767523	1.0	6954	tags=31%, list=24%, signal=41%	
MIR2278	MIR2278		95	-0.25121045	-1.1570753	0.2090164	0.5766427	1.0	10540	tags=46%, list=37%, signal=73%	
MIR1275	MIR1275		271	-0.20623486	-1.1569903	0.1341719	0.5756062	1.0	6164	tags=28%, list=22%, signal=36%	
MIR2115_3P	MIR2115_3P		224	-0.23437795	-1.1546205	0.26907632	0.5810173	1.0	8130	tags=33%, list=29%, signal=46%	
MIR6818_5P	MIR6818_5P		108	-0.22768082	-1.1542907	0.21042085	0.5806085	1.0	5221	tags=25%, list=18%, signal=31%	
MIR34B_5P	MIR34B_5P		128	-0.2671609	-1.1541826	0.29674795	0.57968843	1.0	8251	tags=36%, list=29%, signal=50%	
MIR4704_5P	MIR4704_5P		57	-0.27568448	-1.1529028	0.26968503	0.58217	1.0	6862	tags=32%, list=24%, signal=42%	
MIR5588_5P	MIR5588_5P		84	-0.25860357	-1.1528983	0.24390244	0.5809233	1.0	5418	tags=29%, list=19%, signal=35%	
MIR3121_5P	MIR3121_5P		101	-0.24207558	-1.1527447	0.20206186	0.580034	1.0	6398	tags=34%, list=23%, signal=43%	
MIR4771	MIR4771		48	-0.2826055	-1.152377	0.26052105	0.57978165	1.0	5504	tags=29%, list=19%, signal=36%	
MIR3649	MIR3649		21	-0.32539552	-1.1522061	0.25581396	0.5789382	1.0	7393	tags=38%, list=26%, signal=51%	
MIR6806_3P	MIR6806_3P		97	-0.26859	-1.1518087	0.24453281	0.5788556	1.0	5989	tags=29%, list=21%, signal=36%	
MIR130B_3P	MIR130B_3P		394	-0.23142326	-1.1502008	0.2790224	0.58233345	1.0	6072	tags=27%, list=21%, signal=34%	
MIR216B_3P	MIR216B_3P		119	-0.26347327	-1.1489824	0.288	0.5847339	1.0	4642	tags=24%, list=16%, signal=28%	
MIR454_3P	MIR454_3P		422	-0.2269777	-1.1469564	0.27402863	0.5896556	1.0	6072	tags=27%, list=21%, signal=34%	
MIR575	MIR575		51	-0.2946284	-1.1467044	0.29482073	0.58919615	1.0	5086	tags=27%, list=18%, signal=33%	
MIR875_5P	MIR875_5P		51	-0.27462673	-1.1456523	0.2651072	0.5908618	1.0	6767	tags=35%, list=24%, signal=46%	
MIR4495	MIR4495		461	-0.21494062	-1.145262	0.27698573	0.59066635	1.0	6392	tags=27%, list=23%, signal=34%	
MIR4760_3P	MIR4760_3P		269	-0.26103318	-1.144115	0.28716904	0.59276503	1.0	6095	tags=28%, list=21%, signal=36%	
MIR16_1_3P	MIR16_1_3P		180	-0.22853695	-1.1428229	0.258547	0.5954162	1.0	2508	tags=15%, list=9%, signal=16%	
MIR2681_3P	MIR2681_3P		37	-0.28330594	-1.1425824	0.23829788	0.5949119	1.0	6116	tags=41%, list=22%, signal=52%	
MIR6828_3P	MIR6828_3P		114	-0.23453556	-1.1425174	0.23966943	0.5938098	1.0	2952	tags=19%, list=10%, signal=21%	
MIR6826_5P	MIR6826_5P		38	-0.340296	-1.1423309	0.30408162	0.5929698	1.0	7913	tags=42%, list=28%, signal=58%	
MIR5189_3P	MIR5189_3P		53	-0.2729105	-1.1419077	0.2680851	0.5929371	1.0	3199	tags=23%, list=11%, signal=25%	
MIR12117	MIR12117		88	-0.25715017	-1.1416154	0.30136988	0.5924872	1.0	4935	tags=28%, list=17%, signal=34%	
MIR4789_5P	MIR4789_5P		372	-0.2178127	-1.1409992	0.26060605	0.5930506	1.0	7571	tags=29%, list=27%, signal=39%	
MIR32_5P	MIR32_5P		458	-0.22405992	-1.1400688	0.2614108	0.59462905	1.0	8088	tags=35%, list=28%, signal=48%	
MIR4708_5P	MIR4708_5P		90	-0.26070487	-1.1395481	0.2777778	0.59472394	1.0	5296	tags=31%, list=19%, signal=38%	
MIR340_3P	MIR340_3P		50	-0.26433724	-1.1393601	0.28486055	0.594007	1.0	4453	tags=24%, list=16%, signal=28%	
MIR7159_3P	MIR7159_3P		213	-0.22908978	-1.1385822	0.24058577	0.5949858	1.0	6831	tags=27%, list=24%, signal=36%	
MIR130A_3P	MIR130A_3P		391	-0.22727972	-1.1383669	0.28778467	0.5942805	1.0	6072	tags=27%, list=21%, signal=34%	
MIR4803	MIR4803		438	-0.22836351	-1.1383507	0.25732216	0.5930733	1.0	6333	tags=28%, list=22%, signal=35%	
MIR892C_5P	MIR892C_5P		269	-0.2478467	-1.138007	0.2854251	0.5928738	1.0	5386	tags=23%, list=19%, signal=28%	
MIR3174	MIR3174		41	-0.2785248	-1.13799	0.29554656	0.59166366	1.0	4087	tags=20%, list=14%, signal=23%	
MIR6507_5P	MIR6507_5P		325	-0.23929	-1.1377097	0.28423238	0.59121716	1.0	5601	tags=25%, list=20%, signal=31%	
MIR4786_5P	MIR4786_5P		90	-0.24020706	-1.1375562	0.28252032	0.59034497	1.0	4007	tags=18%, list=14%, signal=21%	
MIR4295	MIR4295		389	-0.22838286	-1.1372631	0.28125	0.58995634	1.0	6072	tags=28%, list=21%, signal=35%	
MIR4670_3P	MIR4670_3P		148	-0.21534696	-1.13507	0.20325203	0.59517205	1.0	4338	tags=20%, list=15%, signal=24%	
MIR92B_3P	MIR92B_3P		455	-0.22315352	-1.1349429	0.27196652	0.5943348	1.0	8088	tags=35%, list=28%, signal=48%	
MIR548M	MIR548M		178	-0.23647225	-1.1344613	0.3046092	0.59451586	1.0	8020	tags=32%, list=28%, signal=44%	
MIR6732_3P	MIR6732_3P		89	-0.28054455	-1.1341048	0.2859922	0.5943663	1.0	6949	tags=35%, list=24%, signal=46%	
MIR4662A_3P	MIR4662A_3P		63	-0.31397557	-1.1335218	0.33606556	0.5948943	1.0	5299	tags=30%, list=19%, signal=37%	
MIR4423_5P	MIR4423_5P		26	-0.3779471	-1.1319656	0.3197556	0.5984739	1.0	1458	tags=19%, list=5%, signal=20%	
MIR664B_3P	MIR664B_3P		477	-0.231035	-1.1318454	0.27104723	0.59761894	1.0	5163	tags=22%, list=18%, signal=27%	
MIR6757_5P	MIR6757_5P		56	-0.26331976	-1.1305511	0.2808765	0.600215	1.0	5678	tags=29%, list=20%, signal=36%	
MIR6770_5P	MIR6770_5P		170	-0.21805494	-1.1301652	0.24340771	0.6001032	1.0	4368	tags=22%, list=15%, signal=26%	
MIR92A_3P	MIR92A_3P		458	-0.22218142	-1.1294725	0.27824268	0.6008635	1.0	8088	tags=34%, list=28%, signal=47%	
MIR7157_3P	MIR7157_3P		188	-0.2255479	-1.1291276	0.2535497	0.6006712	1.0	6624	tags=31%, list=23%, signal=41%	
MIR4289	MIR4289		68	-0.27322772	-1.1287614	0.26061776	0.6005274	1.0	5908	tags=31%, list=21%, signal=39%	
MIR4652_3P	MIR4652_3P		324	-0.20475416	-1.1277474	0.27484143	0.60221773	1.0	6383	tags=29%, list=22%, signal=37%	
MIR4799_3P	MIR4799_3P		82	-0.25328165	-1.1272032	0.30208334	0.60265046	1.0	5418	tags=28%, list=19%, signal=35%	
MIR4421	MIR4421		53	-0.25722852	-1.12693	0.26938775	0.6022431	1.0	6265	tags=32%, list=22%, signal=41%	
MIR4699_5P	MIR4699_5P		112	-0.26062673	-1.1269208	0.294	0.60106975	1.0	5289	tags=28%, list=19%, signal=34%	
MIR6511A_3P_MIR6511B_3P	MIR6511A_3P_MIR6511B_3P		56	-0.27002436	-1.1266074	0.28100777	0.60075206	1.0	8189	tags=38%, list=29%, signal=53%	
MIR576_3P	MIR576_3P		58	-0.26483414	-1.1264127	0.26501036	0.600022	1.0	6354	tags=31%, list=22%, signal=40%	
MIR3191_5P	MIR3191_5P		158	-0.2114501	-1.1263585	0.21386139	0.59894484	1.0	4546	tags=21%, list=16%, signal=25%	
MIR28_3P	MIR28_3P		44	-0.26494923	-1.1250737	0.33005893	0.6013744	1.0	7313	tags=34%, list=26%, signal=46%	
MIR764	MIR764		47	-0.2660524	-1.1250327	0.2877551	0.6003222	1.0	3461	tags=21%, list=12%, signal=24%	
MIR301B_3P	MIR301B_3P		386	-0.22605151	-1.1245638	0.30165288	0.60046524	1.0	6072	tags=27%, list=21%, signal=34%	
MIR7856_5P	MIR7856_5P		388	-0.2274669	-1.1235901	0.2857143	0.6023022	1.0	6296	tags=27%, list=22%, signal=35%	
MIR1185_1_3P_MIR1185_2_3P	MIR1185_1_3P_MIR1185_2_3P		387	-0.21811679	-1.1235883	0.29268292	0.601115	1.0	6212	tags=26%, list=22%, signal=33%	
MIR301A_3P	MIR301A_3P		387	-0.22590636	-1.1233466	0.3014553	0.6006451	1.0	6072	tags=27%, list=21%, signal=34%	
MIR7151_3P	MIR7151_3P		267	-0.2016648	-1.1230553	0.24554455	0.6003171	1.0	6134	tags=27%, list=22%, signal=35%	
MIR2116_3P	MIR2116_3P		69	-0.23752527	-1.1230195	0.25541127	0.599242	1.0	5240	tags=25%, list=18%, signal=30%	
MIR6754_3P	MIR6754_3P		97	-0.23871262	-1.1229435	0.27021697	0.59825015	1.0	7233	tags=32%, list=25%, signal=43%	
MIR3936	MIR3936		33	-0.3169858	-1.1226985	0.30214426	0.5976754	1.0	3160	tags=24%, list=11%, signal=27%	
MIR630	MIR630		78	-0.29078877	-1.1225481	0.32270917	0.5969849	1.0	6149	tags=31%, list=22%, signal=39%	
MIR372_5P	MIR372_5P		236	-0.21860757	-1.122054	0.2733051	0.597262	1.0	8130	tags=33%, list=29%, signal=46%	
MIR4743_3P	MIR4743_3P		202	-0.22125977	-1.1218584	0.24593496	0.59666955	1.0	5326	tags=25%, list=19%, signal=30%	
MIR5583_5P	MIR5583_5P		98	-0.25461993	-1.1209626	0.29012346	0.5980025	1.0	7375	tags=35%, list=26%, signal=47%	
MIR6792_3P	MIR6792_3P		122	-0.21430409	-1.1199934	0.25051335	0.59957	1.0	7460	tags=31%, list=26%, signal=42%	
MIR4676_5P	MIR4676_5P		53	-0.2856146	-1.1190796	0.32454363	0.6008846	1.0	5086	tags=26%, list=18%, signal=32%	
MIR367_3P	MIR367_3P		408	-0.22227801	-1.1189754	0.3127572	0.6000312	1.0	8088	tags=34%, list=28%, signal=47%	
MIR449C_3P	MIR449C_3P		52	-0.27152264	-1.1189735	0.3	0.5988781	1.0	4270	tags=25%, list=15%, signal=29%	
MIR8054	MIR8054		290	-0.22740206	-1.117895	0.32475248	0.6007982	1.0	7457	tags=30%, list=26%, signal=41%	
MIR1827	MIR1827		370	-0.18668652	-1.1177357	0.24524313	0.6001239	1.0	4788	tags=21%, list=17%, signal=24%	
MIR892B	MIR892B		73	-0.28184083	-1.1172355	0.30769232	0.6005133	1.0	2551	tags=18%, list=9%, signal=20%	
LET_7F_2_3P	LET_7F_2_3P		380	-0.21748528	-1.1170583	0.2977867	0.59985626	1.0	6212	tags=27%, list=22%, signal=34%	
MIR659_5P	MIR659_5P		25	-0.30423236	-1.1169356	0.29583332	0.59906816	1.0	7898	tags=48%, list=28%, signal=66%	
MIR194_5P	MIR194_5P		189	-0.26472893	-1.1168234	0.34406438	0.59824127	1.0	4430	tags=22%, list=16%, signal=26%	
MIR548AZ_5P	MIR548AZ_5P		409	-0.2310113	-1.1167477	0.33130082	0.59731996	1.0	7917	tags=35%, list=28%, signal=47%	
MIR4782_3P	MIR4782_3P		146	-0.23668537	-1.1165456	0.30785123	0.59678674	1.0	6815	tags=30%, list=24%, signal=39%	
MIR3619_3P	MIR3619_3P		38	-0.2713206	-1.1164267	0.26980728	0.5960814	1.0	6550	tags=39%, list=23%, signal=51%	
MIR3611	MIR3611		148	-0.22295351	-1.116424	0.24435319	0.5949605	1.0	8118	tags=34%, list=29%, signal=48%	
MIR6729_3P	MIR6729_3P		69	-0.2578868	-1.1164098	0.27623126	0.5938772	1.0	2251	tags=17%, list=8%, signal=19%	
MIR219A_5P	MIR219A_5P		145	-0.23849495	-1.1163894	0.3008299	0.5928	1.0	6815	tags=30%, list=24%, signal=40%	
MIR6766_3P	MIR6766_3P		145	-0.23849495	-1.1163894	0.3008299	0.5916857	1.0	6815	tags=30%, list=24%, signal=40%	
MIR548AV_5P_MIR548K	MIR548AV_5P_MIR548K		290	-0.22664353	-1.1160338	0.3241107	0.59161454	1.0	7457	tags=30%, list=26%, signal=41%	
MIR6508_5P	MIR6508_5P		329	-0.23123664	-1.1151052	0.29817444	0.5932028	1.0	5933	tags=27%, list=21%, signal=33%	
MIR873_5P	MIR873_5P		108	-0.21713927	-1.1150831	0.22903885	0.59218514	1.0	4593	tags=23%, list=16%, signal=28%	
MIR4801	MIR4801		251	-0.21613315	-1.1148852	0.28787878	0.59164673	1.0	6141	tags=25%, list=22%, signal=32%	
MIR4499	MIR4499		109	-0.27016884	-1.113961	0.3205645	0.5930884	1.0	4136	tags=22%, list=15%, signal=26%	
MIR3666	MIR3666		388	-0.22281556	-1.113871	0.30227745	0.59221816	1.0	6072	tags=27%, list=21%, signal=34%	
MIR6728_5P	MIR6728_5P		61	-0.25869057	-1.1135288	0.27689242	0.59204686	1.0	4828	tags=26%, list=17%, signal=32%	
MIR3686	MIR3686		316	-0.23414344	-1.1129066	0.3247012	0.5927278	1.0	7591	tags=35%, list=27%, signal=47%	
MIR6088	MIR6088		163	-0.22050904	-1.112056	0.28041238	0.5940344	1.0	5747	tags=25%, list=20%, signal=31%	
MIR4261	MIR4261		419	-0.21507232	-1.111339	0.29124236	0.594721	1.0	4544	tags=20%, list=16%, signal=24%	
MIR1825	MIR1825		158	-0.21592787	-1.1108395	0.3046092	0.59495044	1.0	6991	tags=28%, list=25%, signal=38%	
MIR4744	MIR4744		169	-0.22507323	-1.1103046	0.3014862	0.5954311	1.0	6327	tags=30%, list=22%, signal=38%	
MIR548T_5P	MIR548T_5P		405	-0.23005955	-1.1099433	0.33606556	0.5952497	1.0	7917	tags=35%, list=28%, signal=48%	
MIR4683	MIR4683		49	-0.31268573	-1.109891	0.33333334	0.59428984	1.0	4570	tags=22%, list=16%, signal=27%	
MIR6500_3P	MIR6500_3P		79	-0.27052996	-1.1097789	0.31075698	0.59345835	1.0	6900	tags=34%, list=24%, signal=45%	
MIR146A_3P	MIR146A_3P		202	-0.21111597	-1.1095697	0.2965235	0.5929972	1.0	5984	tags=25%, list=21%, signal=32%	
MIR7108_5P	MIR7108_5P		43	-0.3018862	-1.1093473	0.31526104	0.59251726	1.0	5386	tags=33%, list=19%, signal=40%	
MIR3942_5P	MIR3942_5P		191	-0.23847479	-1.1091617	0.2942346	0.59204817	1.0	7428	tags=35%, list=26%, signal=46%	
MIR4496	MIR4496		267	-0.21217166	-1.108737	0.2942387	0.5921189	1.0	6389	tags=28%, list=23%, signal=35%	
MIR5700	MIR5700		289	-0.22091715	-1.1086402	0.27833003	0.5913259	1.0	4818	tags=22%, list=17%, signal=27%	
MIR4799_5P	MIR4799_5P		392	-0.24347267	-1.1085556	0.33333334	0.59044594	1.0	6923	tags=30%, list=24%, signal=39%	
MIR889_5P	MIR889_5P		107	-0.25200045	-1.107852	0.32231405	0.5913491	1.0	7710	tags=33%, list=27%, signal=45%	
MIR363_3P	MIR363_3P		407	-0.22033478	-1.1078515	0.32032853	0.590285	1.0	8088	tags=34%, list=28%, signal=47%	
MIR4712_5P	MIR4712_5P		95	-0.24384834	-1.1076913	0.29540917	0.5896248	1.0	6816	tags=34%, list=24%, signal=44%	
MIR412_3P	MIR412_3P		75	-0.2469659	-1.1073445	0.3069307	0.58937854	1.0	7233	tags=33%, list=25%, signal=45%	
MIR4720_5P	MIR4720_5P		83	-0.24885185	-1.106921	0.3118503	0.5895206	1.0	5418	tags=28%, list=19%, signal=34%	
MIR4773	MIR4773		181	-0.21447489	-1.1067171	0.31163707	0.5890045	1.0	5176	tags=24%, list=18%, signal=29%	
MIR323B_3P	MIR323B_3P		59	-0.2879171	-1.106376	0.32780084	0.588914	1.0	7049	tags=31%, list=25%, signal=40%	
MIR331_3P	MIR331_3P		59	-0.23533124	-1.1063555	0.27892563	0.58793443	1.0	5112	tags=27%, list=18%, signal=33%	
MIR4535	MIR4535		29	-0.26887855	-1.1059607	0.32388663	0.58796567	1.0	3917	tags=24%, list=14%, signal=28%	
MIR548V	MIR548V		130	-0.2461974	-1.1055545	0.3247012	0.58798444	1.0	5080	tags=24%, list=18%, signal=29%	
MIR4724_3P	MIR4724_3P		78	-0.284171	-1.1051437	0.3510204	0.58819383	1.0	6346	tags=32%, list=22%, signal=41%	
MIR4756_3P	MIR4756_3P		105	-0.27338642	-1.1043993	0.3138833	0.5891428	1.0	8018	tags=43%, list=28%, signal=60%	
MIR6834_3P	MIR6834_3P		43	-0.26422444	-1.1035714	0.33547008	0.5903396	1.0	5949	tags=33%, list=21%, signal=41%	
MIR4524A_3P	MIR4524A_3P		221	-0.20832641	-1.1034229	0.3149284	0.58967745	1.0	6494	tags=31%, list=23%, signal=40%	
MIR4745_5P	MIR4745_5P		79	-0.23563251	-1.1033899	0.26229507	0.5887181	1.0	5296	tags=27%, list=19%, signal=33%	
MIR4727_5P	MIR4727_5P		110	-0.23566231	-1.1028469	0.31983805	0.5891144	1.0	5418	tags=27%, list=19%, signal=34%	
MIR19B_1_5P_MIR19B_2_5P	MIR19B_1_5P_MIR19B_2_5P		166	-0.23982264	-1.1027708	0.3138833	0.58828235	1.0	3437	tags=19%, list=12%, signal=22%	
MIR19A_5P	MIR19A_5P		167	-0.2380966	-1.1026841	0.30861723	0.58752376	1.0	3437	tags=19%, list=12%, signal=22%	
MIR8060	MIR8060		95	-0.26066798	-1.1021625	0.33130082	0.587876	1.0	4418	tags=21%, list=16%, signal=25%	
MIR3606_5P	MIR3606_5P		142	-0.23080932	-1.1019884	0.31262526	0.58726174	1.0	10938	tags=50%, list=39%, signal=81%	
MIR4263	MIR4263		253	-0.2157231	-1.101849	0.29591838	0.5866374	1.0	5326	tags=22%, list=19%, signal=27%	
MIR4738_3P	MIR4738_3P		175	-0.24000858	-1.1017082	0.33333334	0.5860344	1.0	5426	tags=26%, list=19%, signal=32%	
MIR6737_3P	MIR6737_3P		187	-0.22115135	-1.1003793	0.29918033	0.5885683	1.0	6624	tags=31%, list=23%, signal=40%	
MIR922	MIR922		185	-0.21494354	-1.1001021	0.30927834	0.5882866	1.0	6148	tags=30%, list=22%, signal=38%	
MIR5192	MIR5192		46	-0.26304156	-1.0996665	0.29273504	0.58847886	1.0	7214	tags=35%, list=25%, signal=47%	
MIR526B_5P	MIR526B_5P		99	-0.25168356	-1.0992625	0.3117409	0.58860815	1.0	4701	tags=24%, list=17%, signal=29%	
MIR6128	MIR6128		167	-0.21645027	-1.0984359	0.2917505	0.58993286	1.0	5290	tags=25%, list=19%, signal=31%	
MIR3190_3P	MIR3190_3P		122	-0.21779688	-1.0977086	0.2638298	0.590956	1.0	5508	tags=27%, list=19%, signal=33%	
MIR127_5P	MIR127_5P		83	-0.2746466	-1.0973213	0.32934132	0.5911559	1.0	7065	tags=29%, list=25%, signal=38%	
MIR187_5P	MIR187_5P		160	-0.24611714	-1.096959	0.34210527	0.5911119	1.0	6997	tags=27%, list=25%, signal=35%	
MIR670_3P	MIR670_3P		284	-0.21737374	-1.0963362	0.3234127	0.5917456	1.0	6054	tags=26%, list=21%, signal=33%	
MIR3622A_5P	MIR3622A_5P		41	-0.34451023	-1.0955976	0.3732535	0.5927976	1.0	5176	tags=29%, list=18%, signal=36%	
MIR1305	MIR1305		492	-0.21649891	-1.0947096	0.32064128	0.5940305	1.0	5081	tags=21%, list=18%, signal=25%	
MIR218_2_3P	MIR218_2_3P		45	-0.26945558	-1.0941919	0.29263565	0.5944351	1.0	6140	tags=27%, list=22%, signal=34%	
MIR4465	MIR4465		414	-0.20893028	-1.0939739	0.32244897	0.59401804	1.0	6291	tags=26%, list=22%, signal=33%	
MIR4796_5P	MIR4796_5P		95	-0.2507662	-1.093793	0.31557378	0.5934898	1.0	8934	tags=41%, list=31%, signal=60%	
MIR3138	MIR3138		70	-0.2346424	-1.0936699	0.2783505	0.59281355	1.0	6100	tags=29%, list=21%, signal=36%	
MIR466	MIR466		387	-0.22244212	-1.0930806	0.32515338	0.5934083	1.0	6286	tags=26%, list=22%, signal=33%	
MIR6771_3P	MIR6771_3P		92	-0.22506861	-1.0920383	0.30720338	0.59522563	1.0	4396	tags=23%, list=15%, signal=27%	
MIR873_3P	MIR873_3P		55	-0.23934485	-1.0916297	0.29563493	0.59526056	1.0	7062	tags=33%, list=25%, signal=43%	
MIR6515_3P	MIR6515_3P		209	-0.19396563	-1.0914618	0.30677292	0.59466225	1.0	7604	tags=31%, list=27%, signal=42%	
MIR6811_3P	MIR6811_3P		54	-0.26113442	-1.0912439	0.3292683	0.5942516	1.0	7579	tags=30%, list=27%, signal=40%	
MIR216A_3P	MIR216A_3P		432	-0.20672673	-1.0904508	0.30753967	0.59549814	1.0	5802	tags=24%, list=20%, signal=30%	
MIR6755_3P	MIR6755_3P		78	-0.23945543	-1.0896441	0.29182878	0.5967234	1.0	4103	tags=21%, list=14%, signal=24%	
MIR4703_5P	MIR4703_5P		217	-0.23693801	-1.089271	0.34	0.5967415	1.0	7428	tags=34%, list=26%, signal=45%	
MIR8084	MIR8084		231	-0.22839448	-1.0888319	0.34980237	0.5968728	1.0	7251	tags=30%, list=26%, signal=40%	
